Rodada,ID,Nome,Clube,Posição,Mandante_Visitante,Pontuação,FD,FS,CA,FC,DS,FF,SG,A,G,I,DE,GS,V,PC,DP,CV,FT,PP,PS,GC
1,86292,Bolasie,CRU,Atacante,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
1,86485,Keno,FLU,Atacante,visitante,2.4,,,,,,3.0,,,,,,,,,,,,,,
1,86686,Tchê Tchê,VAS,Meia,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
1,86757,Everton,FLA,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
1,86820,Reginaldo,JUV,Lateral,mandante,5.0,,,,,,,1.0,,,,,,,,,,,,,
1,86859,José Welison,FOR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
1,87008,Léo Jardim,VAS,Goleiro,mandante,0.3,,,,,,,,,,,1.0,1.0,,,,,,,,
1,87225,Pedro Henrique,RBB,Zagueiro,mandante,4.5,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
1,87228,Guilherme Arana,CAM,Lateral,visitante,2.9,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1,87470,Thaciano,SAN,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
1,87742,Neto Moura,MIR,Meia,visitante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
1,87853,Mauricio Lemos,VAS,Zagueiro,mandante,1.5,,,,,1.0,,,,,,,,,,,,,,,
1,87999,Gustavo Scarpa,CAM,Meia,visitante,6.5,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,
1,88312,Junior Alonso,CAM,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
1,88323,Ángel Romero,COR,Atacante,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
1,88393,Ayrton Lucas,FLA,Lateral,mandante,0.0,,,,,,,,,,,,,,,,,,,,
1,88479,Walace,CRU,Meia,mandante,-0.1,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
1,88963,Leonardo Jardim,CRU,Técnico,mandante,7.59,,,,,,,,,,,,,1.0,,,,,,,
1,89048,Héctor Hernández,COR,Atacante,visitante,10.3,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
1,89275,William,CRU,Lateral,mandante,19.3,,1.0,,1.0,5.0,2.0,,2.0,,,,,,,,,,,,
1,89637,Thiago Maia,INT,Meia,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
1,89695,Iury Castilho,MIR,Atacante,visitante,2.0,,4.0,,,,,,,,,,,,,,,,,,
1,89840,Calleri,SAO,Atacante,mandante,-2.7,,,,1.0,,2.0,,,,,,,,,,,,1.0,,
1,90285,Bruno Henrique,FLA,Atacante,mandante,4.0,,2.0,,,1.0,2.0,,,,1.0,,,,,,,,,,
1,90307,Juninho,FLA,Atacante,mandante,4.7,2.0,,,2.0,,,,,,1.0,,,,,,,1.0,,,
1,90768,Fabrício Bruno,CRU,Zagueiro,mandante,1.4,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
1,90943,Zé Marcos,VIT,Zagueiro,visitante,2.4,,,,2.0,2.0,,,,,,,,,,,,,,,
1,91101,Ronaldo,BAH,Goleiro,mandante,3.9,,2.0,,,,,,,,,3.0,1.0,,,,,,,,
1,91130,Fernandinho,CEA,Atacante,visitante,3.4,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,
1,91473,Erick Pulgar,FLA,Meia,mandante,1.4,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,
1,91573,Arboleda,SAO,Zagueiro,mandante,6.6,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,
1,91607,Rony,CAM,Atacante,visitante,11.5,1.0,2.0,,,1.0,,,,1.0,2.0,,,,,,,,,,
1,91639,Igor Cariús,SPT,Lateral,visitante,6.7,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
1,91808,Caíque França,SPT,Goleiro,visitante,8.9,,,,,,,1.0,,,,3.0,,,,,,,,,
1,91866,Zé Ivaldo,SAN,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
1,91908,Pavón,GRE,Atacante,mandante,0.3,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
1,92075,Ramón Díaz,COR,Técnico,visitante,3.9,,,,,,,,,,,,,,,,,,,,
1,92087,Lyanco,CAM,Zagueiro,visitante,4.0,,,,1.0,3.0,,,,,2.0,,,,,,,,,,
1,92182,Juninho,INT,Zagueiro,visitante,-1.3,,,1.0,1.0,,,,,,,,,,,,,,,,
1,92237,Rodrigo Ely,GRE,Zagueiro,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
1,92440,André Ramalho,COR,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
1,92708,Deyverson,FOR,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
1,92854,Borré,INT,Atacante,visitante,0.1,,1.0,,1.0,,,,,,1.0,,,,,,,,,,
1,92981,Ronaldo,INT,Meia,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
1,93236,Rafael Ramos,CEA,Lateral,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
1,93478,Wanderson,CRU,Atacante,mandante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
1,93716,Paulo Henrique,VAS,Lateral,mandante,14.1,,,,3.0,10.0,,,,,,,,,,,,,,,
1,93790,Marlon Freitas,BOT,Meia,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
1,93879,Marcão,JUV,Goleiro,mandante,11.5,,,,,,,1.0,,,,5.0,,,,,,,,,
1,93882,Cleiton,RBB,Goleiro,mandante,3.2,,,,,,,,,,,4.0,2.0,,,,,,,,
1,94044,John,BOT,Goleiro,visitante,8.9,,,,,,,1.0,,,,3.0,,,,,,,,,
1,94067,Matheus Fernandes,RBB,Meia,mandante,1.3,,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,
1,94154,Maycon,COR,Meia,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
1,94156,Diego Pituca,SAN,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
1,94207,Guilherme,SAN,Atacante,visitante,7.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,
1,94509,Raphael Veiga,PAL,Meia,mandante,6.4,1.0,4.0,,2.0,2.0,1.0,,,,,,,,,,,,,,
1,94968,Juninho Capixaba,RBB,Lateral,mandante,7.4,2.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,
1,95131,Gabriel Taliari,JUV,Atacante,mandante,18.6,,4.0,,3.0,1.0,,,,2.0,,,,,,,,,,,
1,95354,Giraldo,JUV,Meia,mandante,1.0,,2.0,,,,,,,,,,,,,,,,,,
1,95357,Rivera,SPT,Meia,visitante,0.5,,1.0,,5.0,1.0,,,,,,,,,,,,,,,
1,95464,Gregore,BOT,Meia,visitante,5.7,,2.0,,7.0,4.0,1.0,,,,,,,,,,,,,,
1,95466,Igor Vinícius,SAO,Lateral,mandante,6.7,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
1,95799,Artur,BOT,Atacante,visitante,0.2,,3.0,1.0,1.0,,,,,,,,,,,,,,,,
1,96340,Lima,FLU,Meia,visitante,1.8,,2.0,,,,1.0,,,,,,,,,,,,,,
1,96342,Charles,COR,Meia,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
1,96610,Matheus Pereira,CRU,Meia,mandante,1.4,,3.0,,,,,,,,1.0,,,,,,,,,,
1,97145,Villasanti,GRE,Meia,mandante,2.4,,,,2.0,2.0,,,,,,,,,,,,,,,
1,97341,Rogério Ceni,BAH,Técnico,mandante,3.83,,,,,,,,,,,,,,,,,,,,
1,97450,Gustavo Mosquito,VIT,Atacante,visitante,2.2,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,
1,97460,João Victor,MIR,Zagueiro,visitante,1.1,,,,1.0,1.0,,,,,1.0,,,,,,,,,,
1,97653,Murilo,PAL,Zagueiro,mandante,3.4,,,1.0,2.0,,,1.0,,,,,,,,,,,,,
1,97810,Erick,VIT,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
1,97867,Léo Ortiz,FLA,Zagueiro,mandante,0.6,,,,3.0,1.0,,,,,,,,,,,,,,,
1,97868,Iago,BAH,Lateral,mandante,0.0,,,,,,,,,,,,,,,,,,,,
1,97899,Matheus Bahia,CEA,Lateral,visitante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
1,97900,Vitão,INT,Zagueiro,visitante,4.4,,,1.0,2.0,4.0,,,,,,,,,,,,,,,
1,98022,Erick,BAH,Meia,mandante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
1,98225,Pedro Raul,CEA,Atacante,visitante,9.1,1.0,2.0,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,
1,98484,Kanu,BAH,Zagueiro,mandante,4.2,,,,1.0,3.0,,,,,,,,,,,,,,,
1,98517,Jean Lucas,BAH,Meia,mandante,4.5,,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
1,98619,Kuscevic,FOR,Zagueiro,mandante,4.7,,,,1.0,,,1.0,,,,,,,,,,,,,
1,98672,Savarino,BOT,Meia,visitante,3.2,2.0,,,,,1.0,,,,,,,,,,,,,,
1,98720,Angileri,COR,Lateral,visitante,0.0,,,,,,,,,,,,,,,,,,,,
1,98909,Cuello,CAM,Atacante,visitante,6.4,2.0,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
1,99032,Lourenço,CEA,Meia,visitante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
1,99198,Vegetti,VAS,Atacante,mandante,14.4,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
1,99228,De la Cruz,FLA,Meia,mandante,2.7,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
1,99253,Chico,SPT,Zagueiro,visitante,8.8,,,,,2.0,1.0,1.0,,,,,,,,,,,,,
1,99267,Pochettino,FOR,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
1,99274,Alexander Barboza,BOT,Zagueiro,visitante,4.9,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,
1,99366,Luis Zubeldía,SAO,Técnico,mandante,6.55,,,,,,,,,,,,,,,,,,,,
1,99392,Michael,FLA,Atacante,mandante,6.4,,,,,1.0,,,1.0,,1.0,,,,,,,,,,
1,99552,Rossi,FLA,Goleiro,mandante,-1.0,,,,,,,,,,,,1.0,,,,,,,,
1,99815,Arias,FLU,Meia,visitante,0.7,,2.0,,1.0,,,,,,,,,,,,,,,,
1,99889,Alan Franco,SAO,Zagueiro,mandante,9.2,,,,1.0,3.0,,1.0,,,,,,,,,,,,,
2,100084,Igor Gomes,CAM,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
2,100652,Yuri Alberto,COR,Atacante,mandante,12.8,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,
2,100742,Matheus Henrique,CRU,Meia,visitante,5.0,,4.0,,,2.0,,,,,,,,,,,,,,,
2,100842,Ruan,SAO,Zagueiro,visitante,5.0,,,,,,,1.0,,,,,,,,,,,,,
2,100846,Lucas Esteves,GRE,Lateral,visitante,-0.4,,,,3.0,1.0,,,,,,,,,1.0,,,,,,
2,100898,Vitinho,BOT,Lateral,mandante,5.0,,,,,,,1.0,,,,,,,,,,,,,
2,101002,Júnior Santos,CAM,Atacante,mandante,1.7,1.0,1.0,,,,,,,,,,,,,,,,,,
2,101027,Diego,CEA,Lateral,mandante,7.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
2,101290,Ferreira,SAO,Atacante,visitante,-0.9,,2.0,1.0,3.0,,,,,,,,,,,,,,,,
2,101314,Ademir,BAH,Atacante,visitante,0.4,,2.0,,2.0,,,,,,,,,,,,,,,,
2,101319,Guga,FLU,Lateral,mandante,6.0,,,,,4.0,,,,,,,,,,,,,,,
2,101594,Hugo Moura,VAS,Meia,visitante,3.2,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
2,101727,Matheuzinho,COR,Lateral,mandante,8.7,,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,
2,101752,Claudinho,VIT,Lateral,mandante,4.5,,,,,3.0,,,,,,,,,,,,,,,
2,101908,Willian Machado,CEA,Zagueiro,mandante,5.0,,,,,,,1.0,,,,,,,,,,,,,
2,101960,Vitinho,INT,Atacante,mandante,1.5,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
2,102130,Piquerez,PAL,Lateral,visitante,8.2,,,,2.0,,1.0,,,1.0,,,,,,,,,,,
2,102253,Lucas Halter,VIT,Zagueiro,mandante,-0.1,,,,,,,,,,1.0,,,,,,,,,,
2,102256,Rollheiser,SAN,Meia,mandante,5.0,,1.0,,,3.0,,,,,,,,,,,,,,,
2,102561,Mastriani,BOT,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
2,102928,Canobbio,FLU,Atacante,mandante,1.7,,2.0,,3.0,,2.0,,,,,,,,,,,,,,
2,102950,Facundo Torres,PAL,Atacante,visitante,4.4,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,
2,102975,Escobar,SAN,Lateral,mandante,6.4,,2.0,,2.0,4.0,,,,,,,,,,,,,,,
2,103014,Laquintana,RBB,Atacante,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
2,103056,Gabriel Brazão,SAN,Goleiro,mandante,-0.7,,,,,,,,,,,1.0,2.0,,,,,,,,
2,103295,Eric Ramires,RBB,Meia,visitante,3.0,,,,,2.0,,,,,,,,,,,,,,,
2,103347,Matheus Alexandre,SPT,Lateral,mandante,-0.8,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,
2,103388,Emmanuel Martínez,FOR,Meia,visitante,8.2,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,
2,103764,Gabriel Veron,SAN,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
2,103767,Gabriel Menino,CAM,Meia,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
2,104027,Rafael Guanaes,MIR,Técnico,mandante,4.58,,,,,,,,,,,,,,,,,,,,
2,104085,Bruno Fuchs,PAL,Zagueiro,visitante,-0.1,,,1.0,2.0,1.0,,,,,,,,,,,,,,,
2,104118,Lucas Arcanjo,VIT,Goleiro,mandante,4.5,,,,,,,,,,,5.0,2.0,,,,,,,,
2,104134,Fabri,VIT,Atacante,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
2,104250,João Victor,VAS,Zagueiro,visitante,-0.3,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0
2,104253,Adriano Martins,JUV,Zagueiro,visitante,1.7,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
2,104271,Hereda,SPT,Lateral,mandante,3.3,,2.0,,,1.0,1.0,,,,,,,,,,,,,,
2,104519,Camilo,GRE,Meia,visitante,0.8,,,,,,1.0,,,,,,,,,,,,,,
2,104528,Igor Jesus,BOT,Atacante,mandante,10.6,1.0,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,
2,104666,Moisés,FOR,Atacante,visitante,8.9,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,
2,104693,Newton,BOT,Meia,mandante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
2,104754,Juan Vojvoda,FOR,Técnico,visitante,5.12,,,,,,,,,,,,,,,,,,,,
2,104758,Enzo Díaz,SAO,Lateral,visitante,8.0,,,,,2.0,,1.0,,,,,,,,,,,,,
2,104849,Arezo,GRE,Atacante,visitante,1.7,2.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,
2,104994,Wagner Leonardo,GRE,Zagueiro,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
2,105171,Fabrício Daniel,MIR,Atacante,mandante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
2,105214,Santiago Rodríguez,BOT,Meia,mandante,3.9,2.0,,,,1.0,,,,,,,,,,,,,,,
2,105300,Ferraresi,SAO,Zagueiro,visitante,10.5,,2.0,,,3.0,,1.0,,,,,,,,,,,,,
2,105531,Matheus Bidu,COR,Lateral,mandante,7.4,,,,2.0,2.0,,1.0,,,,,,,,,,,,,
2,105533,Davó,MIR,Atacante,mandante,5.8,,,,,,1.0,,1.0,,,,,,,,,,,,
2,105568,Lucero,FOR,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
2,105584,Lucas Piton,VAS,Lateral,visitante,4.5,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,
2,105811,Wesley,INT,Atacante,mandante,13.1,2.0,2.0,,2.0,3.0,1.0,,1.0,,,,,,,,,,,,
2,105845,Matheus Araújo,CEA,Meia,mandante,9.5,,,,,1.0,,,,1.0,,,,,,,,,,,
2,105900,Allanzinho,FOR,Atacante,visitante,1.4,,,,,1.0,,,,,1.0,,,,,,,,,,
2,105903,José Aldo,MIR,Meia,mandante,4.3,1.0,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,
2,105990,Santiago Mingo,BAH,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
2,106082,Ewerthon,JUV,Lateral,visitante,1.7,1.0,1.0,,,,,,,,,,,,,,,,,,
2,106147,Thiago Carpini,VIT,Técnico,mandante,4.16,,,,,,,,,,,,,,,,,,,,
2,106294,Marcos Antônio,SAO,Meia,visitante,6.4,1.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,
2,106323,Caio Alexandre,BAH,Meia,visitante,3.1,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,
2,106681,Léo Pereira,VIT,Atacante,mandante,2.4,,,,2.0,2.0,,,,,,,,,,,,,,,
2,106704,Carlos Alberto,SPT,Atacante,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
2,106822,Rodrigo Nestor,BAH,Meia,visitante,4.4,,1.0,,2.0,3.0,,,,,,,,,,,,,,,
2,107093,Luciano Juba,BAH,Lateral,visitante,15.7,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
2,107172,Patrick de Paula,BOT,Meia,mandante,0.2,,1.0,,1.0,,,,,,,,,,,,,,,,
2,107179,Matheus Donelli,COR,Goleiro,mandante,9.4,,1.0,,,,,1.0,,,,3.0,,,,,,,,,
2,107236,Vanderlan,PAL,Lateral,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
2,107554,Natanael,CAM,Lateral,mandante,5.2,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
2,107726,Chrystian Barletta,SPT,Atacante,mandante,10.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
2,107771,Fábio Matias,JUV,Técnico,visitante,3.0,,,,,,,,,,,,,,,,,,,,
2,107796,Diego Rosa,INT,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
2,107989,Carbonero,INT,Atacante,mandante,1.6,,3.0,,2.0,,1.0,,,,1.0,,,,,,,,,,
2,108131,Garcez,JUV,Atacante,visitante,0.7,,2.0,,1.0,,,,,,,,,,,,,,,,
2,108133,Isidro Pitta,RBB,Atacante,visitante,9.2,1.0,,,,,,,,1.0,,,,,,,,,,,
2,108509,Fabricio Domínguez,SPT,Meia,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
2,108548,Aravena,GRE,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
2,108683,Emiliano Martínez,PAL,Meia,visitante,2.7,,,,1.0,2.0,,,,,,,,,,,,,,,
2,108713,Galeano,CEA,Atacante,mandante,2.1,1.0,2.0,,,,,,,,1.0,,,,,,,,,,
2,109096,Plata,FLA,Atacante,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
2,109401,Erick Pulga,BAH,Atacante,visitante,5.4,,3.0,,,1.0,3.0,,,,,,,,,,,,,,
2,109573,Martinelli,FLU,Meia,mandante,8.9,,2.0,,,,,,,1.0,1.0,,,,,,,,,,
2,109899,Batalla,JUV,Atacante,visitante,1.2,1.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,
2,109966,Monsalve,GRE,Meia,visitante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
2,110311,José Martínez,COR,Meia,mandante,0.3,,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,
2,110426,Bernabéi,INT,Lateral,mandante,14.5,1.0,2.0,1.0,4.0,3.0,,1.0,1.0,,,,,,,,,,,,
2,110506,Abel Ferreira,PAL,Técnico,visitante,5.15,,,,,,,,,,,,,1.0,,,,,,,
2,110510,Aguirre,INT,Lateral,mandante,7.4,,,,2.0,2.0,,1.0,,,,,,,,,,,,,
2,110715,Andrés Hurtado,RBB,Lateral,visitante,3.1,,2.0,,3.0,2.0,,,,,,,,,,,,,,,
2,110727,Rubens,CAM,Meia,mandante,3.8,,,,,2.0,1.0,,,,,,,,,,,,,,
2,110818,Renato Paiva,BOT,Técnico,mandante,9.49,,,,,,,,,,,,,1.0,,,,,,,
2,111407,Luis Mandaca,JUV,Meia,visitante,2.2,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
2,111594,Micael,PAL,Zagueiro,visitante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
2,111682,Adson,VAS,Meia,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
2,111683,Anthoni,INT,Goleiro,mandante,6.3,,,,,,,1.0,,,,1.0,,,,,,,,,
2,111760,Fabinho,RBB,Meia,visitante,1.3,,1.0,,,,1.0,,,,,,,,,,,,,,
2,111829,Kayky,BAH,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
2,112709,Kaiki Bruno,CRU,Lateral,visitante,6.3,,2.0,,,3.0,1.0,,,,,,,,,,,,,,
2,112869,Aníbal Moreno,PAL,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
2,112886,Lucas Barbosa,RBB,Atacante,visitante,3.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,
2,113034,Freytes,FLU,Zagueiro,mandante,1.2,1.0,,,,,,,,,,,,,,,,,,,
2,113078,Mancuso,FOR,Lateral,visitante,3.7,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
2,113103,Flaco López,PAL,Atacante,visitante,9.7,,1.0,,7.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,
2,113158,Marquinhos,CRU,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
2,113462,Lenny Lobato,SPT,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
2,113687,Du Queiroz,SPT,Meia,mandante,-0.3,,,,1.0,,,,,,,,,,,,,,,,
2,114334,Gamarra,CRU,Zagueiro,visitante,1.5,,,,,1.0,,,,,,,,,,,,,,,
2,114802,Vitor Roque,PAL,Atacante,visitante,2.2,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
2,115141,Lucas Freitas,VAS,Zagueiro,visitante,0.0,,,,,,,,,,,,,,,,,,,,
2,115239,Wesley,FLA,Lateral,visitante,1.3,,2.0,,4.0,1.0,,,,,,,,,,,,,,,
2,115248,Jhon Jhon,RBB,Meia,visitante,2.7,1.0,3.0,,,,,,,,,,,,,,,,,,
2,115563,Rodriguinho,CRU,Meia,visitante,-0.6,,,,2.0,,,,,,,,,,,,,,,,
2,115586,Emerson Galego,JUV,Atacante,visitante,0.0,,,,,,,,,,,,,,,,,,,,
2,115914,Evertton Araújo,FLA,Meia,visitante,0.0,,,,,,,,,,,,,,,,,,,,
2,116025,Petterson,JUV,Atacante,visitante,3.9,,,,,1.0,3.0,,,,,,,,,,,,,,
2,116065,Cuiabano,BOT,Lateral,mandante,11.7,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
2,116447,Hércules,FLU,Meia,mandante,8.6,,,1.0,3.0,5.0,,,,,,,,,,,,1.0,,,
2,116461,Jamerson,VIT,Lateral,mandante,2.6,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
2,117711,Pedro Caixinha,SAN,Técnico,mandante,5.88,,,,,,,,,,,,,,,,,,,,
2,117910,Breno Bidon,COR,Meia,mandante,4.1,,4.0,,3.0,2.0,,,,,,,,,,,,,,,
2,118752,Mateus Carvalho,VAS,Meia,visitante,2.6,,1.0,,3.0,2.0,,,,,,,,,,,,,,,
2,118758,Jair,BOT,Zagueiro,mandante,7.8,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
2,118775,Lautaro Díaz,CRU,Atacante,visitante,1.2,1.0,,,,,,,,,,,,,,,,,,,
2,120856,Arthur Sousa,SPT,Atacante,mandante,0.0,,,,,,,,,,,,,,,,,,,,
2,121792,André,GRE,Atacante,visitante,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
2,121830,Janderson,VIT,Atacante,mandante,-0.2,,1.0,,2.0,,,,,,1.0,,,,,,,,,,
2,122302,Cristian,MIR,Atacante,mandante,8.1,1.0,,1.0,3.0,,1.0,,,1.0,,,,,,,,,,,
2,122486,Rayan,VAS,Atacante,visitante,1.2,,,,1.0,1.0,,,,,,,,,,,,,,,
2,122861,Abner,JUV,Zagueiro,visitante,1.4,,,,,1.0,,,,,1.0,,,,,,,,,,
2,122897,Guzmán Rodríguez,RBB,Zagueiro,visitante,4.5,,,,,3.0,,,,,,,,,,,,,,,
2,123360,Cauly,BAH,Meia,visitante,5.0,,,,,,,,1.0,,,,,,,,,,,,
2,123795,Lucho Rodríguez,BAH,Atacante,visitante,0.5,,1.0,,,,,,,,,,,,,,,,,,
2,123907,Pepa,SPT,Técnico,mandante,3.57,,,,,,,,,,,,,,,,,,,,
2,124239,Henry Mosquera,RBB,Atacante,visitante,2.5,,2.0,,,1.0,,,,,,,,,,,,,,,
2,124251,Deivid Washington,SAN,Atacante,mandante,0.5,,1.0,,,,,,,,,,,,,,,,,,
2,124481,Mateo Ponte,BOT,Lateral,mandante,14.1,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,
2,124526,Giay,PAL,Lateral,visitante,6.2,,4.0,,1.0,3.0,,,,,,,,,,,,,,,
2,124912,Jonathan Jesus,CRU,Zagueiro,visitante,-3.6,,,,2.0,,,,,,,,,,,,1.0,,,,
2,126471,Barreal,SAN,Meia,mandante,2.4,,2.0,,,1.0,,,,,1.0,,,,,,,,,,
2,126900,Igor Coronado,COR,Meia,mandante,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,
2,126977,Fernando Seabra,RBB,Técnico,visitante,5.05,,,,,,,,,,,,,,,,,,,,
2,128915,Estêvão,PAL,Atacante,visitante,1.5,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
2,130386,Maceió,MIR,Atacante,mandante,3.6,1.0,,,,,3.0,,,,,,,,,,,,,,
2,130650,Bernal,FLU,Meia,mandante,0.0,,,,,,,,,,,,,,,,,,,,
2,130884,Igor Serrote,GRE,Lateral,visitante,0.7,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
2,131516,JP Chermont,SAN,Lateral,mandante,5.1,,,1.0,4.0,5.0,,,,,2.0,,,,,,,,,,
2,131617,André Silva,SAO,Atacante,visitante,-0.5,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
2,132301,Alejandro Martínez,CEA,Atacante,mandante,8.9,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,
2,132553,Jemmes,MIR,Zagueiro,mandante,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
2,132580,Vinicinho,RBB,Atacante,visitante,5.6,1.0,,,,3.0,,,,,1.0,,,,,,,,,,
2,139076,Filipe Luís,FLA,Técnico,visitante,5.73,,,,,,,,,,,,,1.0,,,,,,,
2,140541,Lucas Ferreira,SAO,Meia,visitante,1.2,1.0,,,,,,,,,,,,,,,,,,,
2,141493,Loide Augusto,VAS,Atacante,visitante,3.7,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,
